time,open,close,high,low,volume
1547641500000,3268.0,3270.1,3270.1,3268.0,0.4066574
1547641680000,3268.6,3267.4420841999995,3268.9350293,3267.4420841999995,1.17775292
1547641800000,3267.5299045,3267.5,3267.5299045,3267.5,0.13396609
1547641860000,3267.5,3267.5,3267.5,3267.5,0.86327117
1547641920000,3267.090803,3266.0,3267.090803,3266.0,0.53
1547641980000,3266.2,3269.3,3269.3,3266.2,2.99900277
1547642160000,3268.0,3268.0,3268.0,3267.96303625,2.23
1547642280000,3266.20658625,3266.20658625,3266.20658625,3266.20658625,0.03
1547642340000,3265.6,3265.6,3265.6,3265.6,0.11
1547642400000,3265.6,3265.6,3265.6,3265.6,2.24
1547642460000,3263.9,3256.0,3263.9,3251.2,14.15787208
1547642640000,3260.1,3260.0,3260.1,3260.0,0.74828215
1547642700000,3260.29093785,3260.29093785,3260.29093785,3260.29093785,0.01
1547642760000,3260.0,3260.0,3260.0,3260.0,0.044428
1547642820000,3260.3,3250.0,3260.3,3250.0,8.202844370000001
1547642880000,3253.9,3258.6,3258.6,3253.8,6.51028591
1547642940000,3260.0,3261.3,3261.3,3260.0,1.05116371
1547643000000,3260.6,3260.6,3260.6,3260.6,0.19
1547643060000,3260.6,3260.6,3260.6,3260.6,5.632999999999999
1547643120000,3260.37870985,3260.37870985,3260.37870985,3260.37870985,0.05990615
1547643480000,3261.1,3261.1,3261.1,3261.1,0.00842961
1547643540000,3260.3,3260.3,3260.3,3260.3,0.02416197
1547643600000,3263.9,3264.0,3264.0,3263.9,0.23
1547643660000,3262.8,3262.80827173,3262.80827173,3262.8,5.0329
1547643780000,3263.7,3263.7,3263.7,3263.7,0.35867039
1547643840000,3263.7,3264.3925125,3264.3925125,3263.7,2.5
1547643960000,3264.48033593,3264.48033593,3264.48033593,3264.39252443,0.5
1547644020000,3265.0,3265.0,3265.00001193,3265.0,0.63092554
1547644080000,3265.0,3265.0,3265.0,3265.0,0.36827446
1547644320000,3265.2,3263.5,3265.2,3263.5,0.4832698600000001
1547644500000,3264.3,3264.3,3264.3,3264.3,0.19921251
1547644560000,3264.26043873,3264.3,3264.3,3264.26043873,0.25080909
1547644620000,3264.3,3264.3,3264.3,3264.26043873,1.38269893
1547644680000,3264.3,3264.3,3264.3,3264.3,2.03255702
1547644740000,3261.1,3256.5,3261.1,3256.5,0.26652412000000003
1547644800000,3256.5,3256.53417071,3256.53417071,3256.5,1.4578804
1547644860000,3257.93894671,3257.93894671,3257.93894671,3257.93894671,0.03
1547644980000,3256.5,3256.6,3256.6,3256.5,2.32139876
1547645100000,3254.8,3254.8,3254.8,3254.8,0.04165599
1547645220000,3254.8,3254.8,3254.8,3254.8,0.7658594
1547645400000,3254.7,3254.7,3254.7,3254.7,0.03412556
1547645460000,3254.7,3254.7,3254.7,3254.7,0.07667947
1547645520000,3253.4,3253.4,3253.4,3253.4,0.55078498
1547645580000,3253.4,3253.4,3253.4,3253.4,1.23393395
1547645700000,3255.8,3255.8,3255.8,3255.8,0.03
1547645760000,3259.22881325,3259.22881325,3259.22881325,3259.22881325,0.00624461
1547646060000,3257.82397325,3257.82397325,3257.82397325,3257.82397325,0.03
1547646240000,3256.80743172,3256.80743172,3256.80743172,3256.80743172,0.03
1547646360000,3254.8,3254.8,3254.8,3254.8,1.75
1547646480000,3255.0,3253.6,3255.0,3253.6,1.755
1547646600000,3253.30526899,3248.4,3253.30526899,3248.4,19.80073527
1547646660000,3246.5,3238.5,3246.5,3233.1,29.37983686
1547646720000,3241.6,3235.5,3241.6,3235.5,2.72931557
1547646780000,3238.0,3241.0,3241.0,3238.0,0.08654462
1547646840000,3237.4,3237.4,3237.4,3237.4,0.14345212000000002
1547646900000,3240.08492103,3240.08492103,3240.08492103,3240.08492103,0.03
1547646960000,3240.0,3240.0,3240.0,3240.0,0.095
1547647080000,3245.79006853,3245.87784003,3245.87784003,3245.79006853,9.152550999999999
1547647140000,3245.87784003,3245.87784003,3245.87784003,3245.87784003,0.274529
1547647200000,3245.8,3245.8,3245.8,3245.8,0.22024105
1547647260000,3245.8,3245.8,3245.8,3245.8,1.44740903
1547647320000,3245.8,3245.8,3245.8,3245.8,0.035
1547647380000,3245.8,3245.8,3245.8,3245.8,0.48764816
1547647620000,3245.5,3245.42026924,3245.5,3245.42026924,0.35342238
1547647680000,3245.5,3245.5,3245.5,3245.5,0.09164743
1547647740000,3245.5,3245.5,3245.5,3245.5,1.7360238999999995
1547647800000,3245.5,3245.4602791,3245.5,3245.4602791,0.39
1547647860000,3245.5,3247.1,3247.1,3245.5,7.76621896
1547647980000,3247.2,3249.9,3249.9,3247.2,0.41798808
1547648040000,3249.9,3252.73436273,3253.14328124,3249.9,5.55722853
1547648100000,3252.73436273,3252.8,3252.8,3252.73436273,0.0958
1547648220000,3252.73436273,3252.8,3252.8,3252.73436273,0.04400484
1547648280000,3252.8,3252.8,3252.8,3252.8,1.492
1547648400000,3252.8,3252.73436273,3252.8,3252.73436273,0.213139
1547648460000,3252.8,3253.5,3253.5,3252.73436273,1.5745
1547648580000,3255.01562873,3255.01562873,3255.01562873,3255.01562873,0.8240000000000001
1547649420000,3254.6,3254.0,3254.6,3254.0,1.01372399
1547649480000,3252.11402984,3251.3,3252.11402984,3251.3,2.37059362
1547649600000,3249.7,3249.7,3249.7,3249.7,0.62921776
1547649720000,3248.7,3248.7,3248.7,3248.7,0.01071414
1547649780000,3248.7,3248.7,3248.7,3248.7,0.3
1547649840000,3248.7,3248.7,3248.7,3248.7,0.00479481
1547650200000,3244.2,3243.1,3244.2,3243.1,2.71976132
1547650440000,3244.6,3244.6,3244.6,3244.6,1.75
1547650680000,3244.8,3244.8,3244.8,3244.8,3.5
1547650800000,3246.0,3254.3,3254.3,3246.0,4.55412346
1547650860000,3256.8,3255.1,3256.8,3255.1,4.68077404
1547651160000,3247.1,3245.0,3247.1,3239.6,8.996859599999997
1547651340000,3246.74404665,3246.74404665,3246.74404665,3246.74404665,0.016
1547651460000,3246.6,3245.0,3246.6,3245.0,0.5989298000000001
1547651820000,3245.1,3245.1,3245.1,3245.1,1.5
1547652060000,3245.1,3245.1,3245.1,3245.1,0.021
1547652120000,3242.38967136,3242.38967136,3242.38967136,3242.38967136,0.5
1547652180000,3242.4,3242.4,3242.4,3242.4,0.069
1547652240000,3242.4,3245.613099,3245.613099,3242.4,2.41122469
1547652300000,3243.9,3243.9,3243.9,3243.9,0.40004221
1547652360000,3242.80563803,3242.98110503,3242.98110503,3242.80563803,3.07514549
1547652480000,3241.8,3241.8,3241.8,3241.8,0.0037059
1547652660000,3241.9,3241.8,3241.9,3241.8,2.91205521
1547652720000,3240.9,3240.6,3240.9,3240.6,0.13759665999999998
1547652780000,3240.6,3239.0,3240.6,3239.0,0.90843685
1547652840000,3239.0,3239.0,3239.0,3239.0,0.04167988
1547652960000,3239.80322048,3239.80322048,3239.80322048,3239.80322048,0.31214893
1547653020000,3239.8,3239.8,3239.8,3239.8,0.8
1547653200000,3238.5,3238.5,3238.5,3238.5,0.36
1547653260000,3239.7,3239.7,3239.7,3239.7,1.52596
1547653380000,3239.7,3239.8,3239.8,3239.7,0.17247836
1547653440000,3239.2,3239.0,3239.95203,3239.0,1.98023133
1547653500000,3238.9870274,3238.8,3238.9870274,3238.8,0.24375553
1547653560000,3238.8,3238.8,3238.8,3238.8,1.0
1547653620000,3238.8115724,3238.7238449,3238.8115724,3238.7238449,5.0
1547653680000,3239.3,3239.3,3239.3,3239.3,0.059
1547653800000,3237.5,3238.9,3238.9,3233.3724674000005,1.73845373
1547653920000,3237.64933567,3235.0,3237.64933567,3235.0,5.14297048
1547653980000,3235.3,3235.3,3235.3,3235.3,0.112428
1547654040000,3237.328832,3236.4,3237.328832,3236.4,1.68514954
1547654100000,3234.4,3234.8,3234.8,3231.0,9.82455763
1547654160000,3237.1,3237.1,3237.1,3237.1,0.22266476
1547654340000,3237.7,3238.4,3238.4,3237.7,2.17675836
1547654520000,3239.3,3238.8,3239.3,3238.8,0.73096766
1547654580000,3239.0,3239.3,3239.3,3239.0,1.89405674
1547654640000,3239.3,3239.4,3239.4,3239.3,9.38614804
1547654700000,3239.8,3239.75325264,3239.8,3239.75325264,0.052148
1547654820000,3239.4,3239.4,3239.4,3239.4,0.08334982
1547654880000,3239.31453514,3238.8,3239.31453514,3238.8,13.2285328
1547654940000,3236.8,3236.8,3236.8,3236.8,0.4499559
1547655240000,3235.5,3235.5,3235.5,3235.5,1.0
1547655360000,3235.42309444,3229.45837246,3235.42309444,3229.45837246,40.0
1547655420000,3229.5,3231.4,3231.4,3229.5,0.44289955
1547655480000,3231.4,3231.3,3231.4,3231.3,0.23273706
1547655540000,3229.4,3223.2,3229.4,3223.2,20.52925278
1547655600000,3221.3,3224.9,3224.9,3213.6,6.87754889
1547655660000,3224.9,3228.4,3228.4,3224.9,0.7823886800000001
1547655720000,3228.4,3228.4,3228.4,3228.4,1.02696174
1547655780000,3228.4,3228.4,3228.4,3228.4,0.80329112
1547655840000,3228.4,3228.4,3228.4,3228.4,0.96422513
1547655960000,3226.0,3229.60774583,3229.60774583,3226.0,5.16461083
1547656020000,3229.60774583,3232.8,3232.8,3229.60774583,2.43795244
1547656080000,3230.5,3230.5,3230.5,3230.5,0.71534723
1547656260000,3230.5,3230.5,3230.5,3230.5,1.43685601
1547656320000,3230.5,3230.5,3230.5,3230.5,0.1867
1547656380000,3230.5,3230.5,3230.5,3230.5,0.71564128
1547656440000,3230.8899375,3230.5390875,3230.8899375,3230.5390875,5.8254554800000005
1547656500000,3229.7,3228.1,3229.7,3227.6,0.80190615
1547656560000,3228.1,3228.5,3228.8,3228.1,0.061150270000000014
1547656620000,3220.8,3223.2,3224.5,3220.8,0.0645072
1547656680000,3224.8,3225.7,3225.7,3224.8,0.05753054000000001
1547656740000,3227.3,3227.3,3227.3,3227.3,0.36193945
1547656800000,3227.3,3227.3,3227.3,3227.3,0.19063101
1547656860000,3227.3,3227.3,3227.3,3227.3,0.01
1547656920000,3227.3,3227.3,3227.3,3227.3,0.01640813
1547656980000,3227.3,3227.3,3227.3,3227.3,0.019428
1547657040000,3227.3,3226.6455375,3227.3,3226.6455375,2.97110701
1547657100000,3228.0,3228.0,3228.0,3228.0,1.75997
1547657160000,3227.0,3227.0,3227.0,3227.0,0.00753054
1547657220000,3227.1,3227.1,3227.1,3227.1,0.02022101
1547657280000,3227.6,3227.6,3227.6,3227.6,2.77
1547657400000,3227.87322239,3230.9,3230.9,3227.87322239,1.66066823
1547657460000,3227.0,3227.0,3227.0,3227.0,0.2
1547657520000,3227.4,3224.5,3227.4,3224.5,8.45906803
1547657640000,3223.4,3223.4,3223.4,3223.4,0.02512193
1547658000000,3227.6,3227.4,3227.6560046,3227.4,3.15476395
1547658060000,3228.9,3231.0,3231.0,3228.9,0.4085755
1547658120000,3228.9,3228.9,3228.9,3228.9,0.15436116
1547658180000,3228.9,3228.9,3228.9,3228.8830836,1.68974567
1547658240000,3228.9,3229.52184,3230.1356175,3228.9,3.0030475
1547658300000,3229.8,3231.9,3231.9,3229.8,6.868929799999999
1547658420000,3234.2,3234.2,3234.2,3234.2,0.19967598
1547658600000,3234.2,3234.2,3234.2,3234.2,1.0
1547658780000,3234.16901449,3234.16901449,3234.16901449,3234.16901449,0.05
1547658900000,3233.9,3233.9,3233.9,3233.9,0.38786085
1547658960000,3233.9,3235.0,3235.0,3233.9,3.30431299
1547659140000,3233.87272286,3233.87272286,3233.87272286,3233.87272286,0.05
1547659200000,3232.3,3233.4,3233.4,3232.3,0.8872299100000001
1547659380000,3232.1,3232.1,3232.1,3232.1,0.09108312
1547659440000,3232.2,3232.2,3232.2,3232.2,0.3752723
1547659500000,3231.0,3231.0,3231.0,3231.0,0.117
1547659740000,3231.0,3234.6,3234.6,3231.0,15.96331122
1547659800000,3235.6,3235.6,3235.6,3235.6,0.060359400000000014
1547659860000,3235.6,3235.6,3235.6,3235.6,0.38418259
1547659920000,3235.6,3235.6,3235.6,3235.6,0.05495801
1547660040000,3235.1660215,3235.1660215,3235.1660215,3235.1660215,7.74821358
1547660280000,3234.6,3234.6,3234.6,3234.6,0.004566
1547660340000,3234.6,3234.6,3234.6,3234.6,0.037000000000000005
1547660460000,3233.4,3233.4,3233.4,3233.4,0.012
1547660520000,3233.4,3233.4,3233.4,3233.4,0.12751267
1547660580000,3233.4,3233.4,3233.4,3233.4,0.025
1547660640000,3233.4,3235.3493365,3235.3493365,3233.4,3.30783622
1547660700000,3235.4,3235.4,3235.4,3235.4,0.5
1547660760000,3236.31419601,3236.31419601,3236.31419601,3236.31419601,0.05
1547660820000,3236.3,3236.3,3236.3,3236.3,0.09990032
1547660880000,3236.3,3236.3,3236.3,3236.3,0.5
1547660940000,3236.0,3236.0,3236.0,3236.0,0.03095896
1547661000000,3236.0,3236.0,3236.0,3236.0,0.977515
1547661120000,3236.0,3236.0,3236.0,3236.0,0.8566870000000001
1547661180000,3236.0,3236.0,3236.0,3236.0,0.10709799
1547661240000,3236.590498,3236.590498,3236.590498,3236.590498,0.15539412
1547661360000,3236.5,3236.4,3236.5,3236.4,5.52
1547661540000,3236.3,3238.9,3239.0,3236.3,3.34251233
1547661600000,3238.34512247,3238.34512247,3238.34512247,3238.34512247,0.0338
1547661660000,3239.5,3239.8,3239.8,3239.5,1.26958662
1547661720000,3240.0,3244.0,3244.0,3240.0,2.56668735
1547661780000,3244.0,3244.0,3244.0,3244.0,0.23579253
1547661840000,3244.1,3244.1,3244.1,3244.1,1.9995
1547661960000,3244.4346486,3244.4346486,3244.4346486,3244.4346486,0.05
1547662020000,3246.3,3253.0,3253.0,3246.3,1.96476655
1547662080000,3249.9,3252.0,3252.0,3249.9,0.15493947
1547662140000,3247.7677616,3247.7677616,3247.7677616,3247.7677616,0.05
1547662260000,3245.4,3245.4,3245.4,3245.4,0.2
1547662440000,3245.5,3245.5,3245.5,3245.5,0.62
1547662800000,3244.4,3244.4,3244.4,3244.4,0.05
1547663100000,3240.97555416,3240.97555416,3240.97555416,3240.97555416,0.40006279
1547663160000,3239.4,3239.4,3239.4,3239.4,0.05114528
1547663460000,3238.2,3236.6,3238.2,3236.6,4.07939146
1547663520000,3237.8,3237.8,3237.8,3237.8,0.03406066
1547663760000,3238.6,3238.6,3238.6,3238.6,0.005
1547664000000,3238.9,3233.7,3238.9,3230.2,18.68057378
1547664060000,3235.5,3229.1,3236.8,3223.0,21.30636804
1547664120000,3231.8,3231.8,3231.8,3231.8,0.34210349
1547664180000,3228.1,3228.1,3228.1,3228.1,1.34913858
1547664240000,3228.1,3227.7,3228.1,3227.7,0.61740811
1547664300000,3227.7,3227.7,3227.7,3227.7,0.12882754
1547664360000,3227.6,3221.7,3227.6,3216.8,23.94940931
1547664420000,3223.2,3224.81447982,3224.81447982,3223.2,0.03546569
1547664720000,3222.8,3223.8,3223.8,3222.8,0.19060263
1547664780000,3223.8,3223.8,3223.8,3223.8,0.51727285
1547664840000,3223.928212000001,3223.8,3223.928212000001,3223.79999863,4.04822123
1547664900000,3223.8,3223.8,3223.8,3223.8,0.27953736
1547665080000,3226.6,3226.6,3226.6,3226.6,1.3223957
1547665140000,3226.6,3226.6,3226.6,3226.6,0.006
1547665380000,3228.83672263,3228.83672263,3228.83672263,3228.83672263,0.04
1547665440000,3230.5702545000013,3230.2195725,3230.5702545000013,3230.2195725,0.02194057
1547665860000,3229.0,3229.0,3229.0,3229.0,0.111924
1547665980000,3228.90452913,3226.88810762,3228.90452913,3226.88810762,9.09045363
1547666040000,3223.7,3223.791365,3223.791365,3223.64429911,1.39494378
1547666280000,3223.1,3223.1,3223.1,3223.1,0.8235
1547666400000,3223.08995623,3223.08995623,3223.08995623,3223.08995623,0.0293
1547666460000,3223.08995623,3223.2,3223.2,3223.08995623,1.21705338
1547666580000,3217.3,3217.3,3217.3,3217.3,0.09052427
1547666640000,3211.7,3209.7,3211.7,3209.7,1.32913224
1547666700000,3214.41170413,3211.6,3214.41170413,3211.6,3.81235956
1547666760000,3212.6,3212.6,3212.6,3212.6,1.31078852
1547666820000,3216.3,3212.5,3216.3,3212.5,6.785
1547666880000,3212.6,3210.4,3212.6,3210.4,0.10212793
1547666940000,3210.1,3210.5,3210.5,3210.1,1.2566496
1547667000000,3209.58894665,3209.58894665,3209.58894665,3209.58894665,0.01214152
1547667060000,3209.4,3209.5,3209.5,3209.4,0.04529912
1547667180000,3209.4,3209.4,3209.4,3209.4,0.29332859999999994
1547667240000,3209.4,3210.0213,3210.0213,3209.4,7.78
1547667300000,3215.0,3215.0,3215.0,3215.0,0.5
1547667720000,3215.8098636,3215.8098636,3215.8098636,3215.8098636,0.031095
1547667780000,3215.9852746,3215.9852746,3215.9852746,3215.9852746,0.2
1547667840000,3215.537295,3218.2,3218.2,3215.537295,1.15721642
1547667900000,3218.16796292,3218.2,3218.2,3218.16796292,0.41395175
1547667960000,3218.16796292,3211.7,3218.2,3211.7,11.51405806
1547668020000,3216.2,3216.2,3216.2,3211.5,9.89541781
1547668080000,3216.2,3216.2,3216.2,3215.5,0.51263525
1547668140000,3215.4,3217.0,3217.0,3211.9,8.525716099999999
1547668200000,3217.5,3219.0,3219.0,3217.5,6.15659514
1547668260000,3219.1,3211.7,3219.1,3210.27599789,21.45510771
1547668320000,3209.7,3210.2,3210.2,3208.5,9.32328434
1547668380000,3210.24834488,3210.24834488,3210.24834488,3210.24834488,0.024975
1547668500000,3210.3,3210.3,3210.3,3210.3,5.32695461
1547668620000,3217.0,3217.0,3217.0,3217.0,0.19258466
1547668680000,3219.7,3219.66932421,3219.7,3219.66932421,0.44011148
1547668740000,3219.46903086,3219.5,3219.5,3219.46903086,0.02
1547668800000,3217.8,3210.6,3217.8,3210.6,13.13080898
1547669040000,3211.897536,3211.897536,3211.897536,3211.897536,0.2
1547669100000,3211.72208906,3211.72208906,3211.72208906,3211.72208906,0.2
1547669160000,3211.63436106,3211.63436106,3211.63436106,3211.63436106,0.2
1547669220000,3212.0,3212.0,3212.0,3212.0,0.06396633
1547669280000,3212.0,3212.0,3212.0,3212.0,0.005
1547669340000,3212.0,3212.0,3212.0,3212.0,0.015
1547669400000,3212.07300107,3212.07300107,3212.07300107,3212.07300107,0.006226
1547669520000,3212.055027,3212.07300107,3212.07300107,3212.0,0.71214
1547669580000,3217.6,3218.1,3218.1,3217.6,0.76281223
1547669640000,3217.4762675,3217.4762675,3217.4762675,3217.4762675,0.2
1547669760000,3218.4,3218.4,3218.4,3218.4,0.005
1547669820000,3218.4,3218.4,3218.4,3218.4,0.05
1547669880000,3218.4,3218.4,3218.4,3218.4,0.024
1547670120000,3218.4,3218.4,3218.4,3218.4,2.22553966
1547670180000,3217.3,3217.3,3217.3,3217.3,0.11346
1547670240000,3215.039457,3214.6006995,3215.039457,3214.6006995,2.69506106
1547670360000,3210.4,3210.4,3210.4,3210.4,0.05011148
1547670420000,3210.32067285,3206.5,3210.32067285,3205.8,7.53561598
1547670720000,3205.8,3204.2,3205.8,3204.2,0.39872601
1547670780000,3204.2,3204.0,3204.2,3204.0,1.33846805
1547670840000,3204.5,3204.0,3204.5,3204.0,4.3616399900000005
1547670960000,3206.7321225,3206.7321225,3206.7321225,3206.7321225,3.4781412000000005
1547671200000,3209.8,3209.8,3209.8,3209.8,0.0204
1547671260000,3209.8,3209.8,3209.8,3209.8,0.384
1547671440000,3209.80370499,3209.80370499,3209.80370499,3209.80370499,0.33172902
1547671500000,3210.4,3210.4,3210.4,3210.4,0.004
1547671560000,3210.4,3210.4,3210.4,3210.4,0.66150647
1547671620000,3210.4,3210.4,3210.4,3210.4,0.22
1547671680000,3210.4,3210.4,3210.4,3210.4,0.48048715
1547671740000,3211.7,3211.7,3211.7,3211.7,0.34112715
1547671800000,3211.7,3213.0,3214.6,3211.7,1.9562731
1547671860000,3213.3,3213.3,3213.3,3213.3,0.2
1547671920000,3214.6,3212.8,3214.6,3212.8,3.87
1547671980000,3214.6,3214.2,3214.6,3214.2,2.84454939
1547672100000,3214.36787154,3214.36787154,3214.36787154,3214.36787154,15.87972843
1547672400000,3213.92901404,3213.9,3213.92901404,3213.9,5.04200523
1547672460000,3213.6,3213.6,3213.6,3213.6,0.04200982
1547672520000,3215.3,3216.8,3216.8,3215.3,0.28896598
1547672580000,3216.8,3216.8,3216.8,3216.8,0.03696741
1547672700000,3217.6,3217.6,3217.6,3217.6,2.77
1547672820000,3218.60846245,3218.60846245,3218.60846245,3218.60846245,0.2
1547672880000,3219.1,3219.1,3219.1,3219.1,0.025
1547672940000,3219.1,3219.1,3219.1,3219.1,1.005
1547673000000,3218.9,3218.9,3218.9,3218.9,0.1
1547673060000,3218.9,3218.9,3218.9,3218.9,2.67
1547673240000,3218.7,3218.7,3218.7,3218.7,0.2
1547673300000,3219.47808372,3219.47808372,3219.47808372,3219.47808372,0.06080271
1547673360000,3221.4,3221.4,3221.4,3221.4,0.05999978
1547673420000,3221.4,3221.4,3221.4,3221.4,0.44000022
1547673600000,3224.6,3223.2,3224.6,3223.2,1.5989298
1547673660000,3225.6,3239.30969665,3253.5,3225.6,106.36940282
1547673720000,3237.02818366,3231.9,3237.02818366,3231.9,5.11529481
1547673780000,3231.9,3230.27139518,3231.9,3230.27139518,2.55825054
1547673840000,3224.6553632,3224.6553632,3224.6553632,3224.6553632,0.04335646
1547673900000,3224.6,3224.6,3224.6,3224.6,0.1195
1547673960000,3224.7,3224.6,3224.7,3224.6,0.9025
1547674020000,3223.3,3223.3,3223.3,3223.3,0.1332731
1547674140000,3222.5391065000013,3222.5391065000013,3222.5391065000013,3222.5391065000013,0.1693
1547674380000,3224.5,3224.5,3224.5,3224.5,0.022
1547674440000,3223.8872162,3223.8872162,3223.8872162,3223.8872162,0.04188192
1547674500000,3223.3,3223.3,3223.3,3223.3,0.04188346
1547674620000,3223.3,3223.3,3223.3,3223.3,0.5
1547674680000,3223.3,3223.3,3223.3,3223.3,1.01373119
1547674740000,3223.3,3223.7,3223.7,3223.3,0.16076037
1547675040000,3224.508335,3224.508335,3224.508335,3224.508335,0.04187548
1547675100000,3224.5083281,3225.1228546,3225.1228546,3224.5083281,0.408607
1547675160000,3227.1,3227.1,3227.1,3227.1,1.17291951
1547675280000,3229.1,3229.1,3229.1,3229.1,0.2
1547675340000,3230.5,3228.5,3230.5,3228.5,0.02870465
1547675580000,3228.0,3228.0,3228.0,3228.0,0.00535473
1547675700000,3228.1,3228.1,3228.1,3228.1,2.5
1547675820000,3228.0,3223.0,3228.2,3220.7,19.62367207
1547675880000,3222.1,3222.7,3222.7,3222.0,1.02671158
1547675940000,3224.1,3224.1,3224.1,3224.1,2.3
1547676000000,3227.4,3227.4,3227.4,3227.4,0.08696804
1547676060000,3225.2,3222.1,3225.2,3214.7,19.30462006
1547676120000,3219.2,3214.2,3219.2,3214.2,5.522929799999999
1547676180000,3217.6,3217.3,3217.6,3217.3,2.00113752
1547676240000,3217.1,3217.1,3217.1,3217.1,0.68180658
1547676480000,3220.3,3220.3,3220.3,3220.3,0.05
1547676600000,3219.2,3213.7,3219.2,3213.5,11.6097166
1547676720000,3219.44970181,3220.29229669,3220.29229669,3219.44970181,0.0643
1547676960000,3219.44286525,3219.44286525,3219.44286525,3219.44286525,2.152412
1547677080000,3219.4,3219.4,3219.4,3219.4,0.024
1547677320000,3218.5,3218.5,3218.5,3218.5,0.51826933
1547678700000,3213.9,3209.47085929,3213.9,3209.4,8.87708578
1547678760000,3210.1,3209.47085929,3210.1,3209.4,0.25645951
1547678820000,3210.0,3210.0,3210.0,3210.0,4.0
1547679060000,3213.9,3213.9,3213.9,3213.9,2.79187204
1547679120000,3215.96421131,3215.96421131,3215.96421131,3215.96421131,0.030788
1547679360000,3214.28636349,3214.28636349,3214.28636349,3214.28636349,0.3
1547680380000,3216.4,3216.4,3216.4,3216.4,0.0151
1547680680000,3215.9,3214.5670276,3215.9,3214.5670276,0.61
1547680740000,3213.4,3213.4,3213.4,3213.4,0.0151
1547680800000,3213.5141356,3213.5141356,3213.5141356,3213.5141356,0.19450882
1547680860000,3215.2,3215.2,3215.2,3215.1,0.50717279
1547680920000,3215.2,3215.9,3215.9,3215.2,0.37122892
1547681040000,3215.9,3215.9,3215.9,3215.9,4.999
1547681340000,3221.0,3222.6,3222.6,3221.0,0.06971775
1547681400000,3222.5,3222.5,3222.5,3222.5,0.02694105
1547681520000,3222.9,3222.9,3222.9,3222.9,0.3989298
1547681640000,3222.3,3222.3,3222.3,3222.3,0.050363
1547681700000,3222.3,3222.3,3222.3,3222.3,0.067
1547681760000,3222.3,3222.3,3222.3,3222.3,0.026393
1547681820000,3221.5,3221.5,3221.5,3221.5,0.17858907
1547682180000,3223.7,3223.7,3223.7,3223.7,0.01029441
1547682240000,3223.43530795,3224.7300615,3224.7300615,3223.43530795,0.6793776699999999
1547682300000,3224.9,3224.8,3224.9,3224.8,5.7825964800000005
1547682540000,3230.5,3232.8,3233.1,3228.67751971,3.1427243700000003
1547682600000,3231.2,3226.9,3231.5,3224.8,7.2400173799999985
1547682720000,3227.27397571,3227.27397571,3227.27397571,3227.27397571,0.02
1547682780000,3227.27397571,3227.27397571,3227.27397571,3227.27397571,0.08
1547682840000,3227.58301038,3227.58301038,3227.58301038,3227.58301038,0.02
1547682900000,3227.58301038,3227.58301038,3227.58301038,3227.58301038,0.1
1547682960000,3227.58301038,3227.58301038,3227.58301038,3227.58301038,0.02
1547683080000,3221.4,3219.8,3221.4,3219.8,1.17118884
1547683140000,3220.8,3224.3,3224.3,3220.8,0.26691544
1547683200000,3227.58301038,3228.5,3228.5,3227.58301038,0.11181595
1547683380000,3224.6,3224.6,3224.6,3224.6,0.04186622
1547683440000,3225.508535,3225.508535,3225.508535,3225.508535,2.70475258
1547683500000,3225.5,3225.5,3225.5,3225.5,0.1220455
1547683560000,3225.5,3225.50853075,3225.50853075,3225.5,0.9947520000000001
1547683740000,3226.4,3226.4,3226.4,3226.4,3.37589558
1547683800000,3226.4,3226.4,3226.4,3226.4,0.04001563
1547683860000,3226.4,3226.4,3226.4,3226.3,2.32888731
1547683920000,3226.4,3226.4,3226.4,3226.4,0.06649803
1547684100000,3228.1,3228.1,3228.1,3228.1,0.2
1547684280000,3227.9,3227.9,3227.9,3227.9,0.37997052
1547684340000,3227.9,3227.9,3227.9,3227.9,0.63207614
1547684400000,3227.9,3228.57980927,3228.57980927,3227.9,1.23073269
1547684580000,3229.6,3229.6,3229.6,3229.6,0.56142122
1547684940000,3229.0,3229.0,3229.0,3229.0,0.42
1547685420000,3227.53274887,3227.6,3227.6,3227.53274887,1.00991317
1547685600000,3227.6,3227.6,3227.6,3227.6,0.04182718
1547685660000,3227.6,3227.6,3227.6,3227.6,0.04182704
1547685720000,3227.6,3227.7,3227.7,3227.6,0.39310078
1547685780000,3227.7,3227.7,3227.7,3227.7,0.005
1547685840000,3227.62049887,3227.606312,3227.62049887,3227.53274887,1.95182704
1547686200000,3224.9,3224.9,3224.9,3224.9,0.27161034
1547686260000,3220.5,3220.5,3220.5,3220.5,4.999
1547686680000,3223.9,3223.9,3223.9,3223.9,0.04312626
1547686800000,3223.9,3223.9,3223.9,3223.83707078,22.53302526
1547686980000,3223.9,3223.9,3223.9,3223.9,0.145
1547687040000,3223.83707078,3223.83707078,3223.83707078,3223.83707078,0.05
1547687220000,3217.8,3217.8,3217.8,3217.8,0.90804398
1547687340000,3217.8,3217.8,3217.8,3217.8,0.00509607
1547687400000,3217.8,3217.8,3217.8,3217.8,4.0
1547687520000,3217.6,3217.6,3217.6,3217.6,1.75
1547688060000,3217.0,3217.0,3217.0,3217.0,0.067
1547688120000,3217.03961162,3217.03961162,3217.03961162,3217.03961162,0.4
1547688240000,3221.25016682,3221.25016682,3221.25016682,3221.25016682,0.3996
